"","Activity_ID","Activity_Status","WBS_CD","Activity_Type","Activity_Name","Planned_Start_DT","Planned_Finish_DT","Actual_Start_DT","Actual_Finish_DT","ML_Planned_DT","ML_Actual_DT","Activity_Complete_PCNT","Actual_Dur","Remaining_Dur","Original_Dur","Total_Float","Remaining_Float","Primary_Constraint","Primary_Constraint_DT","Sec_Constraint","Sec_Constraint_DT","Pred_DTL","Sec_DTL","Resources","Budgeted_Labor_Units","Budgeted_Nonlabor_Units"
"1155","MDC1.S.1260","Not Started","MDC1-BL.5.1.3.1.2.5","Task Dependent","Duct Back- Admin UPM to Vault",2020-10-14 07:00:00,2020-10-20 17:00:00,NA,NA,NA,NA,0,0,6,6,17,17,NA,NA,NA,NA,"MDC1.S.1190: FS, MDC1.S.1100: FS, MDC1.S.1100: FF, MDC1.C2.C2000: FS, MDC1.C2.C4000: FS","MDC1.S.1480: FS, MDC1.S.1280: FS",NA,0,0
"1156","MDC1AD-1024","Not Started","MDC1-BL.5.3.2.3.3","Task Dependent","MEP Overhead",2020-09-21 07:00:00,2020-10-19 17:00:00,NA,NA,NA,NA,0,0,24,24,50,50,NA,NA,NA,NA,"MDC1-2008: FS, MDC1.AD.CS1100: FS, MDC1-2102: FS, MDC1-2103: FS, MDC1-2104: FS, MDC1-2109: FS 21","MDC1AD-1025: FS, MDC1AD-1018: FS","VECA  Electricians",2400,0
"1157","MDC1.C2.E1120","Not Started","MDC1-BL.4.10.2.1.2","Finish Milestone","Pad Ready for MER COLO-2 Cell-1",NA,2020-10-19 17:00:00,NA,NA,2020-10-19 17:00:00,NA,0,0,0,0,42,42,NA,NA,NA,NA,"MDC1.C2.C1040: FS 5","MDC1.C2.C1250: FS",NA,0,0
"1158","MDC1.C2.E1130","Not Started","MDC1-BL.4.10.2.1.2","Finish Milestone","Pad Ready for MER COLO-2 Cell-2",NA,2020-10-19 17:00:00,NA,NA,2020-10-19 17:00:00,NA,0,0,0,0,48,48,NA,NA,NA,NA,"MDC1.C2.C2030: FS 5","MDC1.C2.C2290: FS",NA,0,0
"1159","MDC1.C1.C1160","Not Started","MDC1-BL.5.3.1.4.1.4","Task Dependent","Fire Alarm Installation",2020-10-05 07:00:00,2020-10-17 17:00:00,NA,NA,NA,NA,0,0,12,12,56,56,NA,NA,NA,NA,"MDC1.C1.C1110: FS, MDC1.C1.C1090: FS","MDC1.C1.C1440: FS","VECA  Electricians",240,0
"1160","MDC1.C2.C3020","Not Started","MDC1-BL.5.3.9.4.2.1","Task Dependent","Exterior Equipment Pads - for UPM's",2020-10-14 07:00:00,2020-10-17 17:00:00,NA,NA,NA,NA,0,0,4,4,21,21,NA,NA,NA,NA,"MDC1.C2.C3010: FS","MDC1.C2.C3040: FS, MDC1.C2.E1080: FS","CSI, VECA  Electricians",480,0
"1161","MDC1.C2.C4010","Not Started","MDC1-BL.5.3.9.4.4.1","Task Dependent","Exterior Equipment Pads - for UPM's",2020-10-14 07:00:00,2020-10-17 17:00:00,NA,NA,NA,NA,0,0,4,4,25,25,NA,NA,NA,NA,"MDC1.C2.C4000: FS","MDC1.C2.C4030: FS, MDC1.C2.E1100: FS","CSI, VECA  Electricians",480,0
"1162","MDC1.S.1250","Not Started","MDC1-BL.5.1.3.1.1.1","Task Dependent","Set URS Vault",2020-10-09 07:00:00,2020-10-17 17:00:00,NA,NA,NA,NA,0,0,8,8,21,21,NA,NA,NA,NA,"MDC1-2004: FS","MDC1.S.1600: FS, MDC1-2504: FS","VECA  Electricians",480,0
"1163","MDC1.C3.CS1080","Not Started","MDC1-BL.5.7.5.7.1.2","Task Dependent","Aggregate Base Course",2020-10-10 07:00:00,2020-10-16 17:00:00,NA,NA,NA,NA,0,0,6,6,53,53,NA,NA,NA,NA,"MDC1.C3.CS1070: FF, MDC1.C3.CS1050: FS, MDC1-C3.P1400: FS","MDC1.C3.CS1090: FF","CSI",600,0
"1164","MDC1.C1.C2140","Not Started","MDC1-BL.5.3.1.4.3.2","Task Dependent","Mechanical Equipment Piping Connections",2020-10-02 07:00:00,2020-10-16 17:00:00,NA,NA,NA,NA,0,0,12,12,78,78,NA,NA,NA,NA,"MDC1.C1.C2120: SS 5","MDC1.C1.Cx2010: FS","TCM",720,0
"1165","MDC1.C1.C1150","Not Started","MDC1-BL.5.3.1.4.9.1","Task Dependent","HAC Installation",2020-10-02 07:00:00,2020-10-16 17:00:00,NA,NA,NA,NA,0,0,12,12,24,24,NA,NA,NA,NA,"MDC1.C1.C1100: FS","MDC1.C1.C1200: FS","TCM",480,0
"1166","MDC1.C1.C2150","Not Started","MDC1-BL.5.3.1.4.11.1","Task Dependent","HAC Installation",2020-10-02 07:00:00,2020-10-16 17:00:00,NA,NA,NA,NA,0,0,12,12,17,17,NA,NA,NA,NA,"MDC1.C1.C2100: FS","MDC1.C1.C2180: FS","TCM",480,0
"1167","MDC1.S.1230","Not Started","MDC1-BL.5.1.3.1.2.1","Task Dependent","Duct Bank - Vault to Vault along UMS duct Run - horseshoe",2020-10-02 07:00:00,2020-10-16 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.S.1070: FS, MDC1.S.1140: FS, MDC1.S.1180: FS","MDC1.S.1270: FS, MDC1.S.1320: FS","VECA  Electricians",720,0
"1168","MDC1.S.1240","Not Started","MDC1-BL.5.1.3.1.1.2","Task Dependent","Vault - Set North Vault Along Vault to URS run",2020-10-14 07:00:00,2020-10-16 17:00:00,NA,NA,NA,NA,0,0,3,3,20,20,NA,NA,NA,NA,"MDC1.S.1190: FS, MDC1.C2.C4000: FS","MDC1.S.1390: FS, MDC1.S.1280: FS, MDC1.S.1340: FS","VECA  Electricians",180,0
"1169","MDC1-2106","Not Started","MDC1-BL.4.11.1.1","Task Dependent","Design / Lead Time for Busway (OFCI Starline BOM Materials)",2020-10-12 08:00:00,2020-10-16 16:00:00,NA,NA,NA,NA,0,0,5,5,21,21,"As Late As Possible",NA,NA,NA,"MDC1-2008: FS, MDC1-2003: FS","MDC1.C1.C1200: FS, MDC1.C1.C3190: FS, MDC1.C1.C2180: FS, MDC1.C1.C4180: FS",NA,0,0
"1170","MDC1.C2.C1050","Not Started","MDC1-BL.5.3.9.3.1.1","Task Dependent","Frame wall & MEPFP In wall roughin",2020-10-10 07:00:00,2020-10-15 17:00:00,NA,NA,NA,NA,0,0,5,5,11,11,NA,NA,NA,NA,"MDC1.C1.C3070: FS, MDC1.C1.C3010: FS, MDC1.C2.CS1090: FS, MDC1-C2.P1500: FS","MDC1.C2.C1090: FS, MDC1.C2.C3030: FS","TCM, VECA  Electricians",800,0
"1171","MDC1.C2.C2040","Not Started","MDC1-BL.5.3.9.3.3.1","Task Dependent","Frame wall & MEPFP In wall roughin",2020-10-10 07:00:00,2020-10-15 17:00:00,NA,NA,NA,NA,0,0,5,5,11,11,NA,NA,NA,NA,"MDC1.C1.C4070: FS, MDC1.C1.C4010: FS","MDC1.C2.C2070: FS, MDC1.C2.C4020: FS","TCM, VECA  Electricians",800,0
"1172","MDC1.C1.C1140","Not Started","MDC1-BL.5.3.1.3.1.2","Task Dependent","Datahall Finishes",2020-10-02 07:00:00,2020-10-14 17:00:00,NA,NA,NA,NA,0,0,10,10,51,51,NA,NA,NA,NA,"MDC1.C1.CS1120: FS, MDC1.C1.C1100: FS, MDC1-2529: FS","MDC1.C1.C1270: FS","PCI",400,0
"1173","MDC1.C1.C3090","Not Started","MDC1-BL.5.3.1.3.2.1","Task Dependent","Hang Wall Partitions",2020-10-06 07:00:00,2020-10-14 17:00:00,NA,NA,NA,NA,0,0,8,8,23,23,NA,NA,NA,NA,"MDC1.C1.C3070: SS 6","MDC1.C1.C3120: FS, MDC1.C1.C3140: FS","PCI",600,0
"1174","MDC1.C1.C3100","Not Started","MDC1-BL.5.3.1.4.2.2","Task Dependent","Steel Supports for Exterior Mechanical Equipment",2020-10-10 07:00:00,2020-10-14 17:00:00,NA,NA,NA,NA,0,0,4,4,38,38,NA,NA,NA,NA,"MDC1.C1.C3060: FS","MDC1.C1.C3130: FS, MDC1.C1.E1260: FS","SURE STEEL",160,0
"1175","MDC1.C1.C2130","Not Started","MDC1-BL.5.3.1.3.3.2","Task Dependent","Datahall Finishes",2020-10-02 07:00:00,2020-10-14 17:00:00,NA,NA,NA,NA,0,0,10,10,19,19,NA,NA,NA,NA,"MDC1.C1.CS1120: FS, MDC1.C1.C2100: FS","MDC1.C1.C2180: FS, MDC1.C1.C2250: FS","PCI",400,0
"1176","MDC1.C1.C4100","Not Started","MDC1-BL.5.3.1.3.4.1","Task Dependent","Hang Wall Partitions",2020-10-06 07:00:00,2020-10-14 17:00:00,NA,NA,NA,NA,0,0,8,8,19,19,NA,NA,NA,NA,"MDC1.C1.CS1110: FS, MDC1.C1.C4070: SS 6","MDC1.C1.C4130: FS, MDC1.C1.C4140: FS","PCI",600,0
"1177","MDC1.S.1220","Not Started","MDC1-BL.5.1.3.1.2.4","Task Dependent","Duct Bank - COLO-3 UPM to UPM",2020-10-10 07:00:00,2020-10-14 17:00:00,NA,NA,NA,NA,0,0,4,4,32,32,NA,NA,NA,NA,"MDC1.S.1200: FS, MDC1.C3.CS1050: FS, MDC1.C4.CS1030: FS, MDC1.C3.CS1070: FS","MDC1.S.1560: FS, MDC1.S.1520: FS, MDC1.S.1420: FS, MDC1.S.1350: FS",NA,0,0
"1178","MDC1.C4.CS1060","Not Started","MDC1-BL.5.7.6.7.2","Task Dependent","Downspouts & Gutters",2020-09-25 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,15,15,24,24,NA,NA,NA,NA,"MDC1.C4.CS1050: FS, MDC1.C3.CS1060: FS, MDC1.C4.CS1040: SS, MDC1.C3.CS1040: SS, MDC1-C3.P1200: FS, MDC1.C2.CS1040: SS, MDC1.C1.CS1060: FS, MDC1.C2.CS1030: FS, MDC1.C2.CS1040: FS, MDC1.C3.CS1030: FS, MDC1.C3.CS1040: FS, MDC1.C4.CS1030: FS, MDC1.C4.CS1040: FS","MDC1.C4.C1020: FS, MDC1.C4.C2020: FS, MDC1.S.1900: FS, MDC1.S.1870: FS","SURE STEEL",900,0
"1179","MDC1.C1.C3080","Not Started","MDC1-BL.5.3.1.4.2.1","Task Dependent","Set Exterior Electrical OFCI Equipment - GEN",2020-09-29 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,12,12,41,41,NA,NA,NA,NA,"MDC1.C1.C3050: FS, MDC1.C1.E1180: FS, MDC1.C1.E1190: FS","MDC1.C1.C3410: FS, MDC1.C1.C3390: FS, MDC1.C1.C3470: FS, MDC1.C1.C3180: FS, MDC1.C1.C3450: FS, MDC1.C1.C3250: FS","VECA  Electricians",480,0
"1180","MDC1.C1.C4090","Not Started","MDC1-BL.5.3.1.4.4.1","Task Dependent","Set Exterior Electrical OFCI Equipment - GEN",2020-09-29 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,12,12,58,58,NA,NA,NA,NA,"MDC1.C1.C4050: FS, MDC1.C1.E1200: FS, MDC1.C1.E1210: FS","MDC1.C1.C4440: FS, MDC1.C1.C4410: FS, MDC1.C1.C4470: FS, MDC1.C1.C4170: FS, MDC1.C1.C4450: FS","VECA  Electricians",480,0
"1181","MDC1.C2.C1040","Not Started","MDC1-BL.5.3.9.4.1.1","Task Dependent","Exterior Equipment Pads - Electrical",2020-09-29 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,12,12,42,42,NA,NA,NA,NA,"MDC1.C2.C1010: FS","MDC1.C2.C1060: SS 6, MDC1.C2.C1290: FS, MDC1.C3.C1050: FS, MDC1.C2.C1080: FS, MDC1-C2.P1600: FS, MDC1.C2.E1120: FS 5, MDC1.C2.C1250: FS, MDC1.C2.E1050: FS","CSI, VECA  Electricians",1440,0
"1182","MDC1.C2.C3010","Not Started","MDC1-BL.5.3.9.4.2.1","Task Dependent","Electrical Underground Rough-In",2020-09-29 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C2.C1010: FS","MDC1.C2.C4000: SS, MDC1.C2.C3050: FS, MDC1.C2.C3020: FS, MDC1.C3.C1010: FS","VECA  Electricians",960,0
"1183","MDC1.C2.C2030","Not Started","MDC1-BL.5.3.9.4.3.1","Task Dependent","Exterior Equipment Pads - Electrical",2020-09-29 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,12,12,46,46,NA,NA,NA,NA,"MDC1.C2.C2000: FS","MDC1.C2.C2090: SS 6, MDC1.C2.C2330: FS, MDC1.C2.C2060: FS, MDC1.C2.E1130: FS 5, MDC1.C2.C2290: FS, MDC1.C2.E1060: FS","CSI, VECA  Electricians",1440,0
"1184","MDC1.C2.C4000","Not Started","MDC1-BL.5.3.9.4.4.1","Task Dependent","Electrical Underground Rough-In",2020-09-29 07:00:00,2020-10-13 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C2.C3010: SS","MDC1.C2.C4040: FS, MDC1.C2.C4010: FS, MDC1.C3.C2000: FS, MDC1.S.1260: FS, MDC1.S.1240: FS","VECA  Electricians",960,0
"1185","MDC1.C1.C2120","Not Started","MDC1-BL.5.3.1.4.3.2","Task Dependent","Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)",2020-09-26 07:00:00,2020-10-10 17:00:00,NA,NA,NA,NA,0,0,12,12,49,49,NA,NA,NA,NA,"MDC1.C1.C2070: FS, MDC1.C1.E1160: FS, MDC1.C1.E1170: FS","MDC1.C1.C2420: FS, MDC1.C1.C2140: SS 5, MDC1.C1.C2410: FS, MDC1.C1.C2450: FS","TCM",720,0
"1186","MDC1.C1.C4080","Not Started","MDC1-BL.5.3.1.4.4.2","Task Dependent","Steel Supports for Exterior Mechanical Equipment",2020-10-07 07:00:00,2020-10-10 17:00:00,NA,NA,NA,NA,0,0,4,4,48,48,NA,NA,NA,NA,"MDC1.C1.C4060: FS","MDC1.C1.C4120: FS, MDC1.C1.E1240: FS","SURE STEEL",160,0
"1187","MDC1.S.1210","Not Started","MDC1-BL.5.1.3.1.2.1","Task Dependent","Duct Bank - JAZ to vault- UMS to JAZ run",2020-10-02 07:00:00,2020-10-10 17:00:00,NA,NA,NA,NA,0,0,7,7,23,23,NA,NA,NA,NA,"MDC1.S.1170: FS, MDC1.S.1180: FS, MDC1-2131: FS, MDC1.S.1150: FS","MDC1.S.1680: FS, MDC1.S.1470: FS","VECA  Electricians",420,0
"1188","MDC1.C1.C1130","Not Started","MDC1-BL.5.3.1.4.1.2","Task Dependent","Mechanical Equipment Piping Connections",2020-09-25 07:00:00,2020-10-09 17:00:00,NA,NA,NA,NA,0,0,12,12,79,79,NA,NA,NA,NA,"MDC1.C1.C1110: SS 5","MDC1.C1.Cx2000: FS, MDC1-C1.P1800: FS","TCM",720,0
"1189","MDC1.C3.CS1070","Not Started","MDC1-BL.5.7.5.7.1.2","Task Dependent","MEP Undeground Rough-In (Interior)",2020-09-22 07:00:00,2020-10-09 17:00:00,NA,NA,NA,NA,0,0,15,15,32,32,NA,NA,NA,NA,"MDC1.C2.CS1070: FS, MDC1.C3.CS1000: FS, MDC1.C3.CS1050: FS","MDC1.C4.CS1070: FF, MDC1.C3.CS1080: FF, MDC1.C4.CS1070: FS, MDC1-C3.P1400: FS, MDC1.S.1220: FS","TCM, VECA  Electricians",2100,0
"1190","MDC1.C1.C3060","Not Started","MDC1-BL.5.3.1.4.2.2","Task Dependent","Exterior Equipment Pads - Mechanical",2020-09-25 07:00:00,2020-10-09 17:00:00,NA,NA,NA,NA,0,0,12,12,38,38,NA,NA,NA,NA,"MDC1.C1.C3050: SS 6, MDC1.C1.C3030: SS 15","MDC1.C1.C3100: FS","CSI, VECA  Electricians",1440,0
"1191","MDC1.C1.C3070","Not Started","MDC1-BL.5.3.1.3.2.1","Task Dependent","Overhead MEPFP Rough-In",2020-09-28 07:00:00,2020-10-09 17:00:00,NA,NA,NA,NA,0,0,10,10,11,11,NA,NA,NA,NA,"MDC1.C1.C1080: FS, MDC1.C1.C3010: FS","MDC1.C2.C1050: FS, MDC1.C1.C3090: SS 6","VECA  Electricians",1200,0
"1192","MDC1.C1.C4070","Not Started","MDC1-BL.5.3.1.3.4.1","Task Dependent","Overhead MEPFP Rough-In",2020-09-28 07:00:00,2020-10-09 17:00:00,NA,NA,NA,NA,0,0,10,10,11,11,NA,NA,NA,NA,"MDC1.C1.C2080: FS, MDC1.C1.C4010: FS","MDC1.C2.C2040: FS, MDC1.C1.C4100: SS 6","VECA  Electricians",1200,0
"1193","MDC1-2004","Not Started","MDC1-BL.4.11.5.1","Task Dependent","URS Vault Procurement",2020-07-17 08:00:00,2020-10-08 17:00:00,NA,NA,NA,NA,0,0,84,84,26,26,NA,NA,NA,NA,"MDC1-1997: FS, MDC1-2527: FS","MDC1.S.1310: FS, MDC1.C2.Cx2010: FS, MDC1.S.1250: FS",NA,0,0
"1194","MDC1.C2.C1030","Not Started","MDC1-BL.5.3.9.4.1.1","Task Dependent","Set Electrical Equipment-UPM",2020-10-05 07:00:00,2020-10-08 17:00:00,NA,NA,NA,NA,0,0,4,4,33,33,NA,NA,NA,NA,"MDC1.C2.C1020: FS, MDC1.C2.E1000: FS, MDC1.C2.E1010: FS","MDC1.S.1500: FS, MDC1.S.1380: FS, MDC1.S.1400: FS, MDC1.S.1400: FF","VECA  Electricians",80,0
"1195","MDC1.C2.C2020","Not Started","MDC1-BL.5.3.9.4.3.1","Task Dependent","Set Electrical Equipment-UPM",2020-10-05 07:00:00,2020-10-08 17:00:00,NA,NA,NA,NA,0,0,4,4,37,37,NA,NA,NA,NA,"MDC1.C2.C2010: FS, MDC1.C2.E1020: FS, MDC1.C2.E1030: FS","MDC1.S.1500: FS, MDC1.S.1440: FS, MDC1.S.1420: FS, MDC1.S.1440: FF","VECA  Electricians",80,0
"1196","MDC1.S.1120","In Progress","MDC1-BL.5.1.10","Task Dependent","Site Water / Fire Loop",2020-07-24 07:00:00,2020-10-07 17:00:00,2020-06-22,NA,NA,NA,0,6,60,60,35,35,NA,NA,NA,NA,"MDC1-1997: FS, MDC1.S.1030: SS 30, MDC1.S.1130: SS 20","MDC1.S.1910: FS, MDC1.C1.C1250: FS","Advantage",3000,0
"1197","MDC1.S.1130","In Progress","MDC1-BL.5.1.10","Task Dependent","Site Storm",2020-06-29 07:00:00,2020-10-07 17:00:00,2020-06-15,NA,NA,NA,13.75,11,69,80,5,5,NA,NA,NA,NA,"MDC1.S.1040: SS 30","MDC1.S.1120: SS 20, MDC1.S.1300: FS, MDC1.C1.C1250: FS","Advantage",4000,0
"1198","MDC1.C1.C1120","Not Started","MDC1-BL.5.3.1.3.5.1","Task Dependent","Frame & Hang Wall Partitions",2020-09-22 07:00:00,2020-10-06 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1-C1.P1500: FS, MDC1.C1.CS1110: FS","MDC1.C1.C3110: FS, MDC1.C1.C1170: FS, MDC1.C1.C1210: FS, MDC1.C1.C1310: FS, MDC1.C1.C1370: FS, MDC1.C1.C1180: FS","PCI",480,0
"1199","MDC1.C1.C2110","Not Started","MDC1-BL.5.3.1.3.7.1","Task Dependent","Frame & Hang Wall Partitions - Mechanical Corridor",2020-09-22 07:00:00,2020-10-06 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C1.CS1110: FS","MDC1.C1.C4110: FS, MDC1.C1.C2160: FS, MDC1.C1.C2290: SS, MDC1.C1.C2350: FS, MDC1.C1.C2170: FS","PCI",480,0
"1200","MDC1.C1.C4060","Not Started","MDC1-BL.5.3.1.4.4.2","Task Dependent","Exterior Equipment Pads - Mechanical",2020-09-22 07:00:00,2020-10-06 17:00:00,NA,NA,NA,NA,0,0,12,12,48,48,NA,NA,NA,NA,"MDC1.C1.C4050: SS 6, MDC1.C1.C4030: FS","MDC1.C1.C4080: FS","CSI, VECA  Electricians",1440,0
"1201","MDC1.C2.C3000","Not Started","MDC1-BL.5.3.9.4.2.2","Task Dependent","Mechanical/Plumbing Underground Rough-In",2020-09-22 07:00:00,2020-10-06 17:00:00,NA,NA,NA,NA,0,0,12,12,34,34,NA,NA,NA,NA,"MDC1.C2.C1000: FS","MDC1.C2.C3060: FS, MDC1.C2.C2050: FS","TCM",720,0
"1202","MDC1.C3.C1000","Not Started","MDC1-BL.5.3.8.4.1.2","Task Dependent","Mechanical/Plumbing Underground Rough-In",2020-09-22 07:00:00,2020-10-06 17:00:00,NA,NA,NA,NA,0,0,12,12,54,54,NA,NA,NA,NA,"MDC1.C2.C1000: FS","MDC1.C3.C1060: FS, MDC1.C3.C3000: FS, MDC1.C4.C1000: FS","TCM",720,0
"1203","MDC1AD-1017","Not Started","MDC1-BL.5.3.2.3.1","Task Dependent","MEP Rough-In / Wall & Ceiling",2020-09-21 07:00:00,2020-10-05 17:00:00,NA,NA,NA,NA,0,0,12,12,8,8,NA,NA,NA,NA,"MDC1.AD.CS1100: FS, MDC1-C1.P1500: FS, MDC1-2104: FS, MDC1-2109: FS 21","MDC1AD-1016: FS","PCI, TCM, VECA  Electricians",2880,0
"1204","MDC1.C1.E1220","Not Started","MDC1-BL.4.10.2.1.1","Finish Milestone","Pad Ready for MER COLO-1 Cell-3",NA,2020-10-05 17:00:00,NA,NA,2020-10-05 17:00:00,NA,0,0,0,0,37,37,NA,NA,NA,NA,"MDC1.C1.C3050: FS 5","MDC1.C1.C3210: FS",NA,0,0
"1205","MDC1.C1.E1230","Not Started","MDC1-BL.4.10.2.1.1","Finish Milestone","Pad Ready for MER COLO-1 Cell-4",NA,2020-10-05 17:00:00,NA,NA,2020-10-05 17:00:00,NA,0,0,0,0,46,46,NA,NA,NA,NA,"MDC1.C1.C4050: FS 5","MDC1.C1.C4270: FS",NA,0,0
"1206","MDC1.S.1200","Not Started","MDC1-BL.5.1.3.1.2.4","Task Dependent","Duct Bank - South Cross over  (URS to west Vault Run)",2020-09-21 07:00:00,2020-10-05 17:00:00,NA,NA,NA,NA,0,0,12,12,36,36,NA,NA,NA,NA,"MDC1.S.1110: FF, MDC1.S.1110: FS","MDC1.S.1770: FS, MDC1.S.1640: FS, MDC1.S.1220: FS",NA,0,0
"1207","MDC1.C1.C1110","Not Started","MDC1-BL.5.3.1.4.1.2","Task Dependent","Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)",2020-09-19 07:00:00,2020-10-02 17:00:00,NA,NA,NA,NA,0,0,12,12,48,48,NA,NA,NA,NA,"MDC1.C1.C1070: FS, MDC1-C1.P1700: FS, MDC1.C1.E1120: FS, MDC1.C1.E1130: FS","MDC1.C1.C1130: SS 5, MDC1.C1.C1160: FS, MDC1.C1.C1440: FS, MDC1.C1.C1410: FS","TCM",720,0
"1208","MDC1.C2.CS1090","Not Started","MDC1-BL.5.7.4.7.1.2","Task Dependent","Slab on Grade",2020-09-22 07:00:00,2020-10-02 17:00:00,NA,NA,NA,NA,0,0,10,10,14,14,NA,NA,NA,NA,"MDC1.C2.CS1080: FF, MDC1.C1.CS1110: FS, A1170: FS, MDC1-C2.P1400: FS","MDC1.C2.C4080: FS, MDC1.C2.C2080: FS, MDC1.C2.C3100: FS, MDC1.C2.C1100: FS, MDC1.C2.C4090: FS, MDC1.C2.C2100: FS, MDC1.C2.C3110: FS, MDC1.C2.C1110: FS, MDC1.C3.CS1090: FS, MDC1.C2.C1050: FS, MDC1-C2.P1500: FS","CSI",800,0
"1209","MDC1.C2.C1020","Not Started","MDC1-BL.5.3.9.4.1.1","Task Dependent","Exterior Equipment Pads - for UPM's",2020-09-29 07:00:00,2020-10-02 17:00:00,NA,NA,NA,NA,0,0,4,4,33,33,NA,NA,NA,NA,"MDC1.C2.C1010: FS","MDC1.C2.C1030: FS, MDC1.C2.E1000: FS","CSI, VECA  Electricians",480,0
"1210","MDC1.C2.C2010","Not Started","MDC1-BL.5.3.9.4.3.1","Task Dependent","Exterior Equipment Pads - for UPM's",2020-09-29 07:00:00,2020-10-02 17:00:00,NA,NA,NA,NA,0,0,4,4,37,37,NA,NA,NA,NA,"MDC1.C2.C2000: FS","MDC1.C2.C2020: FS, MDC1.C2.E1030: FS","CSI, VECA  Electricians",480,0
"1211","MDC1.C1.C1100","Not Started","MDC1-BL.5.3.1.3.1.1","Task Dependent","Hang Wall Partitions",2020-09-23 07:00:00,2020-10-01 17:00:00,NA,NA,NA,NA,0,0,8,8,24,24,NA,NA,NA,NA,"MDC1.C1.CS1110: FS, MDC1.C1.C1080: SS 6","MDC1.C1.C1140: FS, MDC1.C1.C1150: FS","PCI",600,0
"1212","MDC1.C1.C2100","Not Started","MDC1-BL.5.3.1.3.3.1","Task Dependent","Hang Wall Partitions",2020-09-23 07:00:00,2020-10-01 17:00:00,NA,NA,NA,NA,0,0,8,8,17,17,NA,NA,NA,NA,"MDC1.C1.CS1110: FS, MDC1.C1.C2080: SS 6","MDC1.C1.C2130: FS, MDC1.C1.C2150: FS","PCI",600,0
"1213","MDC1.S.1180","Not Started","MDC1-BL.5.1.3.1.2.1","Task Dependent","Duct Bank- Building to URS - 2nd Half",2020-09-24 07:00:00,2020-10-01 17:00:00,NA,NA,NA,NA,0,0,7,7,0,0,NA,NA,NA,NA,"MDC1.S.1140: FS, MDC1.S.1140: FF, MDC1.C1.C3040: FS","MDC1.S.1770: FS, MDC1.S.1230: FS, MDC1.S.1210: FS","VECA  Electricians",420,0
